,text,label
13496,"This is going to be incredibly stressful on the heels of #yytSOE, a week of widespread food insecurity, isolation,… https://t.co/jIozHxsyDd",
13497,And as quick as they arrived the first responders have left again and all appears well at the yellowbelly!… https://t.co/RYUh3QBgnj,
13498,"As the winter wears on St. John’s, geologists study the layers of snowfall. In this way, we learn much about the hi… https://t.co/n9cAicD0UZ",
13499,We've got a 12Z sounding from St. John's! I believe this is the first one since the blizzard. #nlwx,
13500,Fire trucks on Water Street as @CityofStJohns businesses ramp up for first day open since the stare of emergency. O… https://t.co/ribthQOMTS,
13501,First responders on scene at yellowbelly brewery not sure of natute of the call as of yet @VOCMNEWS @590VOCM… https://t.co/qKBhVv2nd8,
13502,Today is #StJohns's 7th consecutive day with snow depth ≥110cm which puts this run in 6th place for the longest run… https://t.co/tv34YVW93m,
13503,Yay! State of emergency has been lifted after #Snowmageddon2020 &amp; life is returning to normal. If you or someone yo… https://t.co/py6bjF9end,
13504,"Massive Corona Virus Outbreak Expected on Avalon Peninsula as Weeklong SOE Lifted

#nlwx #nltraffic… https://t.co/WJKwFjSDAd",
13505,Meanwhile in #Canada https://t.co/rbMTi3iqGH | #snowstorm #Newfoundland,
13506,Since #snowmaggedon2020 there have been more than fifty posts about lost dogs on the FB group NL Lost Pets Network.… https://t.co/wgjlU5EvC6,
13507,Our resident eagle soaring to the other side of the cove. #nlwx https://t.co/ARdImbiUFK,
13508,Downtown is a mess. Major snow clearing still happening on New Gower Street. Sidewalks are clear but pedestrians ar… https://t.co/XPySWHRpg0,
13509,I think the state of emergency was just what I needed. I've been somehow living my best life this week!… https://t.co/PoFi3vNBzr,
13511,Don’t go through nicotine withdrawal again. Email Quit smoking@mun.ca or call 864-4536. Service is free &amp; our train… https://t.co/eIDXoNbyRm,
13512,National Nonsmoking Week had great significance to NL as many smokers did without due to the SOE.  Cold turkey is a… https://t.co/2QvnquSJNF,
13513,Amazing idea Let’s play #Snowmaggedon2020 Support Small Business Bingo! https://t.co/TznYrIED2P,
13515,#soe over! #nlwx #nlpoli #nlsnowstorm2020 https://t.co/5GfViQinBP,
13516,Andy Wells' new career as Don Quixote #nlwx #nlpoli https://t.co/GkcTikt3QO,
13518,".@daverexpenny is at it again and has penned a song about #stormageddon2020. 

Catch it around 9:15 on @590VOCM #IrishNL",
13519,Getting SERIOUS Iced #Latte withdrawls LoL #CoffeeLover #Espresso ❤❤ So glad the #StateofEmergency has been lifted!… https://t.co/DgK16gKeoh,
13520,"Looking around as I drove around doing errands, I noticed many, many side streets (Portugal Cove Road, Thorburn Roa… https://t.co/DbLrGtgR4D",
13521,We're sending all our support to the businesses impacted by #snowmageddon2020. Let's get out there and support loca… https://t.co/lTGM0IFjBJ,
13522,"If anyone is looking for small green propane canisters, Canadian Tire on Kelsey has lots as of 8am on Saturday. #nlwx #nltraffic",
13523,"Drivers WATCH for pedestrians and people at bus stops. No room anywhere, so slow the F down otherwise the pedestria… https://t.co/0Kxotuoza8",
13524,"Current national weather conditions. 2020-01-25
#Newfoundland #ExploreNL #Labrador #NLStorm
https://t.co/2VWiunsaBi https://t.co/jSg6hR5PDR",
13525,Prepare to be a turtle (sticking head out) and avoid turtles as coming out from intersections is scary in many plac… https://t.co/Rh87SUB3bX,
13526,Main roads are pretty good. Outer Ring and Gushue are perfect. No parking on Harbour Drive. Waterford Bridge Road s… https://t.co/X7owHdEut7,
13527,"If you are wondering where are your street’s storm sewers in advance of Monday’s rain, consider looking for them on… https://t.co/ESYX1b1jgY",
13528,Daughter brought up a good question about this whole SOE experience. We were in TO and received the Pickering plant… https://t.co/jI2YpLidSd,
13529,"So week one in the books with the aftermath of #snowmageddon!
A lot of plowing, a lot of pushback, a lot of benchin… https://t.co/Xm1vOJG1Sh",
13530,"LEAKED video coverage of the #YYTSOE being lifted just hours ago:

https://t.co/Gkcw9P4p9K

#NLtraffic 
#NLwx",
13532,You know what’d be nice? If local companies could afford to put together small care packages for the military membe… https://t.co/6ZqVVDtr00,
13533,"GM.SOE lifted.Snow clearing has been going nonstop.Bravo to all the hard workers.Please Support local businesses,wa… https://t.co/2jBmnFrvum",
13534,"Hey guys it's moon man, here to remind you to always wear your seatbelts. It's the law! #nltraffic",
13535,Collision in Lower Island Cove Results in Arrest of Impaired Driver #nltraffic https://t.co/3RISHMdjGB,
13536,"The SOE has been lifted in St. John's....so what's your plan for the day?

Careful driving - those banks are quite… https://t.co/7jokZBYb0t",
13537,".@NLPubLibraries will keep branches closed in @CityofStJohns and the metro area this weekend. 

The only expection… https://t.co/xh1iwxFzuo",
13538,Ode to Newfoundland. #nlwx https://t.co/MrJHMxqGvC,
13539,Who can't wait for summer hikes again...like this one? #nlwx https://t.co/DklAygdc0G,
13540,⚠️WEATHER CLOSURE UPDATE⚠️ All NLPL branches in @CityofStJohns AND the Metro area will continue to be closed today… https://t.co/qOhrU8mHSd,
13541,"Townies: what's happening with traffic where you are in St. John's, now that the SOE has been lifted? #nltraffic",
13542,"St. John's State of Emergency Lifted

#nltraffic #nlwx

https://t.co/sK0Clfi5lI https://t.co/UIl8I5FqqD",
13543,We had a stunning blizzard — and then a singularly unco-ordinated response https://t.co/vZy3XYoTNY #newfoundland,
13544,Weather Update #nlwx https://t.co/AgnDegClSg,
13545,Play Bingo in the @CityofStJohns @DowntownStJohns #snowmaggedon2020 https://t.co/W0EO6dvtdT,
13546,NEW: State of emergency in ⁦@CityofStJohns⁩ was lifted at 6am. Water Street in downtown this morning. City crews ha… https://t.co/08kRbdt4R1,
13547,"Ich frag mich, was das ECMWF nur gegen die Maritimes hat. :-) #Wetter #nswx #nbwx #peiwx #nlwx https://t.co/p9BJJsmk5p",
13548,"Well the SOE for #yyt has lifted. When you're back behind the wheel, keep your head on a swivel, reduce your speed… https://t.co/AdxTrAOVIp",
13549,"Partly Cloudy today. High of -4C and low of -8C. Sunrise: January 25, 2020 at 08:03AM. Sunset: January 25, 2020 at 05:10PM. #NLWX",
13550,"Sunrise: January 25, 2020 at 07:36AM Sunny today! With a high of: -6 and a low of:-9 https://t.co/HIikmMJs7t #NLWX",
13551,"It's official. 

The state of emergency in St. John's has just lifted. All businesses are free to open. 

Snow remo… https://t.co/bpodzLRa2E",
13552,05:17 EnvCanada issued statement #Weather #Gander #NLwx https://t.co/IBrKEl99TO,
13553,05:17 EnvCanada issued statement #Weather #Lewisporte #NLwx https://t.co/3q2SjRO88V,
13554,05:17 EnvCanada issued statement #Weather #TerraNova(Park) #NLwx https://t.co/1NsdNC5q9w,
13555,05:17 EnvCanada issued statement #Weather #GrandFallsWindsor #NLwx https://t.co/XEtQ9KZtwY,
13556,05:17 EnvCanada issued statement #Weather #NewWesValley #NLwx https://t.co/t0UzpKLeCN,
13557,05:17 EnvCanada issued statement #Weather #Twillingate #NLwx https://t.co/d13jKMFNdT,
13558,05:17 EnvCanada issued statement #Weather #Campbellton #NLwx https://t.co/UZq5flYWFe,
13559,05:17 EnvCanada issued statement #Weather #MusgraveHarbour #NLwx https://t.co/nJOe2IqQXt,
13560,05:17 EnvCanada issued statement #Weather #Buchans #NLwx https://t.co/eNyR6YPDFf,
13561,05:17 EnvCanada issued statement #Weather #DeerLake #NLwx https://t.co/PbcwSxZqyD,
13562,05:17 EnvCanada issued statement #Weather #Badger #NLwx https://t.co/nsGxIH33cO,
13563,05:16 EnvCanada issued statement #Weather #Bonavista #NLwx https://t.co/IpMgfPfnin,
13564,05:16 EnvCanada issued statement #Weather #Englee #NLwx https://t.co/R5QCFvbim6,
13565,05:16 EnvCanada issued statement #Weather #StAnthony #NLwx https://t.co/WUe1XIHDDk,
13566,05:16 EnvCanada issued statement #Weather #LaScie #NLwx https://t.co/NDLzW8ObQ0,
13567,05:16 EnvCanada issued statement #Weather #Burgeo #NLwx https://t.co/A8mvuEc2CR,
13568,05:16 EnvCanada issued statement #Weather #Wreckhouse #NLwx https://t.co/KcKPJcWGnB,
13569,05:16 EnvCanada issued statement #Weather #ChannelPortauxBasques #NLwx https://t.co/z2KuVBJt1t,
13570,Let’s play #Snowmaggedon2020 Support Small Business Bingo! https://t.co/olM9lsixnB,
13571,"The state of emergency in St. John's officially lifts in under an hour. Some staff, like this chef at a local resta… https://t.co/J0o6iBPofA",
13572,The last hour of #stateofemergency in @CityofStJohns quoting @barrymanilow #LooksLikeWeMadeIt #Snowmageddon2020… https://t.co/wPSvVvRSUG,
13573,St. John's state of emergency will officially lift Saturday morning https://t.co/aoiWknvK0s #newfoundland,
13574,"#Snowmageddon: City bus service in St.John's, #Newfoundland will be free for the next 2 weeks to encourage people t… https://t.co/typbt9RGAo",
13575,"Proud to see @janetyd on @NTVNewsNL last night with @bethpenneyNL.

I’m inspired everyday by her passion for helpin… https://t.co/7b5C9XHxQT",
13576,"Excited to be on @NTVNewsNL last night with @bethpenneyNL.

Here are some simple tips for staying safe on snow cove… https://t.co/uUkL1kwVjh",
13578,"#WeatherOrNotByRose

🌎 is 😊

LOW winds &amp; LOW-AVE precip. NO #ExtremeWeather.

✔️#GlenArbor, MI 

#stjohnsnl CLEAR s… https://t.co/XSqurGiZvY",
13579,"Gratitude! 
#iykyk
#nlwx
#friyay
#dt
#realtime
#f4f
#ferda
#ff #FridayFeeling
#AusOpen
#friyay
#ghosting… https://t.co/HvcjGlolxF",
13581,"Yep, it’s snowing in northeastern Illinois. Looks like McHenry, Lake and Kane counties are in for 3-6 inches, more… https://t.co/XtUapAaKX5",
13582,St. John's state of emergency will officially lift Saturday morning https://t.co/awDeQGdDMA #newfoundland,
13583,"The three words that restored my faith in humanity https://t.co/Xn1MPpGWZ1 via @torontostar 
#soe #nlwx #snowmegeddon2020",
13584,I have penned an exhaustively detailed email re: my horrific experiences w/ dealing with #mentalhealth to… https://t.co/fY7o4seoeo,
13585,Someone's photogenic tonight 😍 Starting #caturday right away! Thinking someone's excited to get the place to himsel… https://t.co/S87AOlet69,
13587,"My favourite part of today was when someone hit me because they didn’t check their blind spot 🙃 
#nltraffic",
13588,Army of snow clearing trucks hitting the #YYT streets tonight #YYTSOE #DAY07SOE #snowmaggedon2020 https://t.co/d1e0S2rWjS,
13589,"@LetsFishSmarter @HasanHaiNL @OnTheGoCBC Yes. Many of us are looking forward to debriefing, reviewing, conversation… https://t.co/IxdC0MO405",
13591,@BarbarasBakery Hi! Your Canadian  #Puffins cereal packaging has an image of “Newfoundland” (on the right) but the… https://t.co/YDI95cGBws,
13592,❤️ this.  Newfoundlanders are the standard on how we should ALL take care of each other . The recent… https://t.co/YxdzY6Zu9A,
13593,Just heard the best new @Canada song on @CBCTheNational re: #Newfoundland #snow should be played at this years @TheJUNOAwards @CBCNL,
13594,If anyone is looking for street drains try Google maps street view. That how we found all the fire hydrants nearby.… https://t.co/UcY6eOmPpG,
13595,The State of Emergency in St. John’s is finally being lifted after 8 days! This is me tomorrow: #nlblizzard2020… https://t.co/r0XeByv7BX,
13596,SOE feels 😅 #NLwx #TheEndIsNear https://t.co/NmONmkWnGU,
13597,"With 8 days remaining, #StJohns is already in 4th place for snowiest January since records began. #NLWx https://t.co/uDJakm8RIw",
13598,Why is the weather considered an act of God? #nlwx,
13599,"With 8 days left, #StJohns's total snow this January is already 164.6cm, Almost double the average of 89.8cm. #NLWx https://t.co/eSuNWK2Oxd",
13600,"#Snow Man o Man,  they sure did get dumped on! “#Newfoundland is searching for cars buried in snow and the photos a… https://t.co/2SEGEXRST3",
13601,"With 8 days left, #StJohns has already had its snowiest January since 2005. Total snow is 164.6cm. #NLWx",
13602,#MetEireann is predicting snow for Dublin. No matter how much snow falls it will never get as bad as #Newfoundland… https://t.co/ti96CgjhQp,
13603,This says everything. #NLwx #Snowmageddon2020 https://t.co/UJUl3jf5Qu,
13604,#Newfoundland In State Of Emergency After #Month Of #Snow https://t.co/2xbxfhvkYo #stateofemergency,
13605,Editor's Pick - REMOTE INN - Fogo Island Inn https://t.co/JpwzIsRTei fogoislandinn #FogoIsland #Newfoundland… https://t.co/5NDQU5xjnl,
13606,St. John's state of emergency will officially lift Saturday morning https://t.co/CpwiIikmFo #newfoundland,
13607,Watchin the @Raptors game and having a knit 🧶🏀 #tangerinefanangle #SOEday8 #Snowmageddon2020 #stjohnsnl… https://t.co/4Xce47QrRd,
13608,Ashing Through The Snow #amwriting #nlwx #newfoundland #blog #writer #storm #winter #blizzard #writingcommunity… https://t.co/VJkYC9nHEv,
13609,@CC_CRF @fordnation @YellowVestsCA I see you watched #climatebarbie @catherinemckenna  speak in the #Newfoundland b… https://t.co/AcUQY80d6M,
13610,So many stories like this from home this week. These are the positive stories of kindness we all need to read about… https://t.co/QtjKaq8Rb1,
13611,"Here’s an idea: To those who offer land acknowledgements in meetings, consider sharing instead the incredibly rich… https://t.co/rZLrLrarro",
13612,Cabin fever or whatever you choose to call it must be strong here in NL — people are still choosing to waste their… https://t.co/O37VXIqnmA,
13613,"The #YYTSOE will soon be lifted, but work continues under #OPLENTUS The Regiment is still responding to requests fo… https://t.co/uughVSNWVr",
13615,"One week ago today we were in the midst of, what may be for the many, the storm of a lifetime. What a week it’s bee… https://t.co/XlaO0riIj4",
13616,"I know folks are excited, but #yytSoE ends tomorrow (Sat) at 6am? Am I hearing 🎆? #nlwx #snowmaggedon2020",
13617,Snowman was almost buried by the snowblower when they widened the street #snowmaggedon2020 https://t.co/xJucB02Zuu,
13618,Time to work off that stormageddon weight #cityreopening #thestruggleisreal #nlwx #stormchipsrighttothehips… https://t.co/ATyFDUC0Oi,
13619,"Plans to head out post #snowmaggedon2020 tomorrow.  Places to hit include, but are not limited to,… https://t.co/Jtu2hZn3Ei",
13620,@CityofStJohns Just wondering ... Is there an online map that depicts street drains so that residents can take the… https://t.co/OGuPtGjy10,
13621,"On Monday, if there's rain and a lot of melt, don't forget our trouble areas, ORR east and west by the pond, Corpus… https://t.co/NrbQQxb3QM",
